source_file,source_sheet,row_index,raw_description,normalized_description,manufacturer,mpn,qty,family,subfamily,extracted_features,identification_confidence,identification_status,matched_reference,selected_method,status,lambda_value,unit_lambda_value,fit,mtbf,assumptions,comment,ref_designator,assumptions_json,extracted_features_json
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,10,"CAP CER, 0402, 100pF, 50V, C0G, +/-5%",cap cer 0402 100pf 50v c0g +/-5%,Samsung,CL05C101JB5NNNC,4,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0402 100pf 50v c0g +/-5%', 'capacitance_f': 1e-10, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.7279999999999997e-08,4.319999999999999e-09,17.279999999999998,57870370.37037038,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C47,C48,C49,C50","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0402 100pf 50v c0g +/-5%', 'capacitance_f': 1e-10, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,11,"CAP CERAMIC, 0402, 1000pF, 50V, X7R, +/-5%",cap ceramic 0402 1000pf 50v x7r +/-5%,Samsung,CL05B102JB5NNNC,1,capacitor,ceramic_capacitor,"{'source_text': 'cap ceramic 0402 1000pf 50v x7r +/-5%', 'capacitance_f': 1e-09, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,4.319999999999999e-09,4.319999999999999e-09,4.319999999999999,231481481.48148152,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,C51,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap ceramic 0402 1000pf 50v x7r +/-5%', 'capacitance_f': 1e-09, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,12,IC MCU 32BIT 256KB FLASH 64LQFP,ic mcu 32bit 256kb flash 64lqfp,STMicroelectronics,STM32G473RCT6,1,integrated_circuit,microcontroller,"{'source_text': 'ic mcu 32bit 256kb flash 64lqfp', 'bit_width': 32, 'memory_size_bits': 256000, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': True, 'is_memory': True, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,2.5919999999999997e-08,2.5919999999999997e-08,25.919999999999998,38580246.91358025,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",simplified part stress method,D1,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic mcu 32bit 256kb flash 64lqfp', 'bit_width': 32, 'memory_size_bits': 256000, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': True, 'is_memory': True, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,13,IC EEPROM 2KBIT I2C TSOT23-5,ic eeprom 2kbit i2c tsot23-5,Microchip,AT24CSW020-STUM-T,1,integrated_circuit,memory_ic,"{'source_text': 'ic eeprom 2kbit i2c tsot23-5', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': True, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.8512e-08,2.8512e-08,28.512,35072951.739618406,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.1, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,D2,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.1, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic eeprom 2kbit i2c tsot23-5', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': True, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,14,"IC Supervisory Circuit, Vth=2,85-3,0V, SOT-143",ic supervisory circuit vth 2 85-3 0v sot-143,3PEAK,TPV811S-4LTR,1,integrated_circuit,generic_ic,"{'source_text': 'ic supervisory circuit vth 2 85-3 0v sot-143', 'rated_voltage_v': 0.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.78,partial_match,,part_stress,calculated,2.5919999999999997e-08,2.5919999999999997e-08,25.919999999999998,38580246.91358025,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",simplified part stress method,D3,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic supervisory circuit vth 2 85-3 0v sot-143', 'rated_voltage_v': 0.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,15,IC REG LIN POS 3.3V 800MA SOT223,ic reg lin pos 3.3v 800ma sot223,Advanced Monolithic Systems,AMS1117-3.3,1,integrated_circuit,generic_ic,"{'source_text': 'ic reg lin pos 3.3v 800ma sot223', 'rated_voltage_v': 3.3, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.78,partial_match,,part_stress,calculated,2.5919999999999997e-08,2.5919999999999997e-08,25.919999999999998,38580246.91358025,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",simplified part stress method,D4,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic reg lin pos 3.3v 800ma sot223', 'rated_voltage_v': 3.3, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,16,"IC Isolated CAN, 5Mbps, WSOP8",ic isolated can 5mbps wsop8,3PEAK,TPT71042-SOAR,2,integrated_circuit,generic_ic,"{'source_text': 'ic isolated can 5mbps wsop8', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.78,partial_match,,part_stress,calculated,5.183999999999999e-08,2.5919999999999997e-08,51.839999999999996,19290123.456790127,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",simplified part stress method,"D5,D8","{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic isolated can 5mbps wsop8', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,17,"IC Load Switch, 3A, DFN1.2x1.6-4",ic load switch 3a dfn1.2x1.6-4,Silergy,SY6283ADRC,2,integrated_circuit,generic_ic,"{'source_text': 'ic load switch 3a dfn1.2x1.6-4', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': True, 'is_power_ic': False}",0.84,partial_match,,part_stress,calculated,5.183999999999999e-08,2.5919999999999997e-08,51.839999999999996,19290123.456790127,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",simplified part stress method,"D6,D9","{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic load switch 3a dfn1.2x1.6-4', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': True, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,18,IC DC-DC CONVERTER 5V 1W,ic dc-dc converter 5v 1w,Mornsun,B0505S-1WR3,2,integrated_circuit,generic_ic,"{'source_text': 'ic dc-dc converter 5v 1w', 'rated_voltage_v': 5.0, 'power_w': 1.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': True}",0.84,partial_match,,part_stress,calculated,5.183999999999999e-08,2.5919999999999997e-08,51.839999999999996,19290123.456790127,"{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}",simplified part stress method,"D7,D10","{'base_fit_per_part': 18.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'pin_count': None}","{'source_text': 'ic dc-dc converter 5v 1w', 'rated_voltage_v': 5.0, 'power_w': 1.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': True}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,19,"IND, 0402, 90ohms, 2,3 A, DCR 38 mOhm",ind 0402 90ohms 2 3 a dcr 38 mohm,,MPZ1005S900HT000,4,resistor,fixed_resistor,"{'source_text': 'ind 0402 90ohms 2 3 a dcr 38 mohm', 'resistance_ohm': 38000000.0, 'package': '0402', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,1.152e-08,2.88e-09,11.52,86805555.55555555,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"L1,L3,L6,L9","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'ind 0402 90ohms 2 3 a dcr 38 mohm', 'resistance_ohm': 38000000.0, 'package': '0402', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,20,"90 Om 300mA,  2LN, Common mode choke coil",90 om 300ma 2ln common mode choke coil,Sunlord,SDCW1608S-2-900TF,1,inductor,common_mode_choke,"{'source_text': '90 om 300ma 2ln common mode choke coil', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,parts_count,calculated,3e-11,3e-11,0.03,33333333333.333332,"{'reference_method': 'MIL-HDBK-217F Appendix A (validated subset)', 'mil_row_key': 'inductor_transformer', 'mil_reference': ""Appendix A, Section 11.1, Part Type 'Transformer, Audio'"", 'mil_environment_code': 'GF', 'lambda_g_failures_per_1e6_hours': 0.01, 'quality_group': 'inductive_device', 'quality_key': 'lower', 'pi_q': 3.0, 'pi_l': 1.0}",catalog match by MPN (bom_bootstrap); MIL-HDBK-217F Appendix A parts count,L2,"{'reference_method': 'MIL-HDBK-217F Appendix A (validated subset)', 'mil_row_key': 'inductor_transformer', 'mil_reference': ""Appendix A, Section 11.1, Part Type 'Transformer, Audio'"", 'mil_environment_code': 'GF', 'lambda_g_failures_per_1e6_hours': 0.01, 'quality_group': 'inductive_device', 'quality_key': 'lower', 'pi_q': 3.0, 'pi_l': 1.0}","{'source_text': '90 om 300ma 2ln common mode choke coil', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,21,"300 Ohm 400mA, Common mode choke coil",300 ohm 400ma common mode choke coil,Sunlord,SDCW2520S-2-301TF,2,inductor,common_mode_choke,"{'source_text': '300 ohm 400ma common mode choke coil', 'resistance_ohm': 300.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,parts_count,calculated,6e-11,3e-11,0.06,16666666666.666666,"{'reference_method': 'MIL-HDBK-217F Appendix A (validated subset)', 'mil_row_key': 'inductor_transformer', 'mil_reference': ""Appendix A, Section 11.1, Part Type 'Transformer, Audio'"", 'mil_environment_code': 'GF', 'lambda_g_failures_per_1e6_hours': 0.01, 'quality_group': 'inductive_device', 'quality_key': 'lower', 'pi_q': 3.0, 'pi_l': 1.0}",catalog match by MPN (bom_bootstrap); MIL-HDBK-217F Appendix A parts count,"L4,L7","{'reference_method': 'MIL-HDBK-217F Appendix A (validated subset)', 'mil_row_key': 'inductor_transformer', 'mil_reference': ""Appendix A, Section 11.1, Part Type 'Transformer, Audio'"", 'mil_environment_code': 'GF', 'lambda_g_failures_per_1e6_hours': 0.01, 'quality_group': 'inductive_device', 'quality_key': 'lower', 'pi_q': 3.0, 'pi_l': 1.0}","{'source_text': '300 ohm 400ma common mode choke coil', 'resistance_ohm': 300.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,22,FIXED IND 10UH 770MA 345MOHM SMD,fixed ind 10uh 770ma 345mohm smd,Sunlord,SWPA4012S100MT,2,inductor,fixed_inductor,"{'source_text': 'fixed ind 10uh 770ma 345mohm smd', 'inductance_h': 9.999999999999999e-06, 'resistance_ohm': 345000000.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,1.152e-08,5.76e-09,11.52,86805555.55555555,"{'base_fit_per_part': 4.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'current_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"L5,L8","{'base_fit_per_part': 4.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'current_ratio': None}","{'source_text': 'fixed ind 10uh 770ma 345mohm smd', 'inductance_h': 9.999999999999999e-06, 'resistance_ohm': 345000000.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,IB_2CAN_E1N003INF1,23,"Test Points, 1mm DIA",test points 1mm dia,,,8,connector,board_connector,"{'source_text': 'test points 1mm dia', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': True, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.9,partial_match,,part_stress,calculated,1.404e-07,1.755e-08,140.4,7122507.122507121,"{'base_fit_per_part': 12.0, 'temp_mult': 1.0, 'extra_mult': 1.015625, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'contact_count': 2}",simplified part stress method,"P1,P2,P10,P11,P16,P17,P18,P19","{'base_fit_per_part': 12.0, 'temp_mult': 1.0, 'extra_mult': 1.015625, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'contact_count': 2}","{'source_text': 'test points 1mm dia', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': True, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
